checker_semantics_verified,crosses_hyperperiod_boundary,derived_deadline_ns,derived_scenario,flow_id,last_absolute_deadline_ns,last_instance_release_ns,period_ns,release_ns,scenario
True,False,1500000,M_ROR_A100,SC_S3_C07_M02,7612600,6112600,2000000,112600,M_ROR
True,False,1500000,M_ROR_A100,SC_S3_C07_M03,7747600,6247600,2000000,247600,M_ROR
True,False,1500000,M_ROR_A100,SC_S3_C08_M01,7638600,6138600,2000000,138600,M_ROR
True,False,1500000,M_ROR_A100,SC_S3_C08_M02,7546300,6046300,2000000,46300,M_ROR
True,False,1500000,M_ROR_A100,SC_S3_C08_M03,7611200,6111200,2000000,111200,M_ROR
True,False,1500000,M_ROR_A100,SC_S4_C01_M01,7614400,6114400,2000000,114400,M_ROR
True,False,1500000,M_ROR_A100,SC_S4_C01_M02,7701700,6201700,2000000,201700,M_ROR
True,False,1500000,M_ROR_A100,SC_S4_C01_M03,7770400,6270400,2000000,270400,M_ROR
True,False,1500000,M_ROR_A100,SC_S4_C02_M01,7657600,6157600,2000000,157600,M_ROR
True,False,1500000,M_ROR_A100,SC_S4_C02_M02,7795300,6295300,2000000,295300,M_ROR
True,False,1500000,M_ROR_A100,SC_S4_C02_M03,7841500,6341500,2000000,341500,M_ROR
True,False,1500000,M_ROR_A100,SC_S4_C03_M01,7778600,6278600,2000000,278600,M_ROR
True,False,1500000,M_ROR_A100,SC_S4_C03_M02,7695300,6195300,2000000,195300,M_ROR
True,False,1500000,M_ROR_A100,SC_S4_C03_M03,7674700,6174700,2000000,174700,M_ROR
True,False,1500000,M_ROR_A100,SC_S4_C04_M01,7834700,6334700,2000000,334700,M_ROR
True,False,1500000,M_ROR_A100,SC_S4_C04_M02,7509100,6009100,2000000,9100,M_ROR
True,False,1500000,M_ROR_A100,SC_S4_C04_M03,7589200,6089200,2000000,89200,M_ROR
True,False,1500000,M_ROR_A100,SC_S4_C05_M01,7537800,6037800,2000000,37800,M_ROR
True,False,1500000,M_ROR_A100,SC_S4_C05_M02,7828500,6328500,2000000,328500,M_ROR
True,False,1500000,M_ROR_A100,SC_S4_C05_M03,7543200,6043200,2000000,43200,M_ROR
True,False,1500000,M_ROR_A100,SC_S4_C06_M01,7502300,6002300,2000000,2300,M_ROR
True,False,1500000,M_ROR_A100,SC_S4_C06_M02,7770800,6270800,2000000,270800,M_ROR
True,False,1500000,M_ROR_A100,SC_S4_C06_M03,7626600,6126600,2000000,126600,M_ROR
True,False,1500000,M_ROR_A100,SC_S4_C07_M01,7577500,6077500,2000000,77500,M_ROR
True,False,1500000,M_ROR_A100,SC_S4_C07_M02,7525300,6025300,2000000,25300,M_ROR
True,False,1500000,M_ROR_A100,SC_S4_C07_M03,7543900,6043900,2000000,43900,M_ROR
True,False,1500000,M_ROR_A100,SC_S4_C08_M01,7896100,6396100,2000000,396100,M_ROR
True,False,1500000,M_ROR_A100,SC_S4_C08_M02,7859800,6359800,2000000,359800,M_ROR
True,False,1500000,M_ROR_A100,SC_S4_C08_M03,7715500,6215500,2000000,215500,M_ROR
True,False,400000,M_ROR_A100,SF_S1_C01_M01,7926200,7526200,500000,26200,M_ROR
True,False,400000,M_ROR_A100,SF_S1_C01_M02,7952500,7552500,500000,52500,M_ROR
True,False,400000,M_ROR_A100,SF_S1_C01_M03,7921000,7521000,500000,21000,M_ROR
True,False,400000,M_ROR_A100,SF_S1_C02_M01,7926700,7526700,500000,26700,M_ROR
True,False,400000,M_ROR_A100,SF_S1_C02_M02,7928600,7528600,500000,28600,M_ROR
True,False,400000,M_ROR_A100,SF_S1_C02_M03,7925500,7525500,500000,25500,M_ROR
True,False,400000,M_ROR_A100,SF_S1_C03_M01,7976700,7576700,500000,76700,M_ROR
True,False,400000,M_ROR_A100,SF_S1_C03_M02,7946800,7546800,500000,46800,M_ROR
True,False,400000,M_ROR_A100,SF_S1_C03_M03,7959400,7559400,500000,59400,M_ROR
True,False,400000,M_ROR_A100,SF_S1_C04_M01,7983100,7583100,500000,83100,M_ROR
True,False,400000,M_ROR_A100,SF_S1_C04_M02,7902200,7502200,500000,2200,M_ROR
True,False,400000,M_ROR_A100,SF_S1_C04_M03,7979700,7579700,500000,79700,M_ROR
True,False,400000,M_ROR_A100,SF_S1_C05_M01,7918400,7518400,500000,18400,M_ROR
True,False,400000,M_ROR_A100,SF_S1_C05_M02,7920200,7520200,500000,20200,M_ROR
True,False,400000,M_ROR_A100,SF_S1_C05_M03,7903000,7503000,500000,3000,M_ROR
True,False,400000,M_ROR_A100,SF_S1_C06_M01,7993900,7593900,500000,93900,M_ROR
True,False,400000,M_ROR_A100,SF_S1_C06_M02,7991500,7591500,500000,91500,M_ROR
True,False,400000,M_ROR_A100,SF_S1_C06_M03,7942500,7542500,500000,42500,M_ROR
True,False,400000,M_ROR_A100,SF_S1_C07_M01,7993900,7593900,500000,93900,M_ROR
True,False,400000,M_ROR_A100,SF_S1_C07_M02,7982300,7582300,500000,82300,M_ROR
True,False,400000,M_ROR_A100,SF_S1_C07_M03,7978700,7578700,500000,78700,M_ROR
True,False,400000,M_ROR_A100,SF_S1_C08_M01,7984800,7584800,500000,84800,M_ROR
True,False,400000,M_ROR_A100,SF_S1_C08_M02,7991400,7591400,500000,91400,M_ROR
True,False,400000,M_ROR_A100,SF_S1_C08_M03,7983800,7583800,500000,83800,M_ROR
True,False,400000,M_ROR_A100,SF_S2_C01_M01,7981400,7581400,500000,81400,M_ROR
True,False,400000,M_ROR_A100,SF_S2_C01_M02,7933800,7533800,500000,33800,M_ROR
True,False,400000,M_ROR_A100,SF_S2_C01_M03,7907600,7507600,500000,7600,M_ROR
True,False,400000,M_ROR_A100,SF_S2_C02_M01,7913300,7513300,500000,13300,M_ROR
True,False,400000,M_ROR_A100,SF_S2_C02_M02,7968400,7568400,500000,68400,M_ROR
True,False,400000,M_ROR_A100,SF_S2_C02_M03,7954400,7554400,500000,54400,M_ROR
True,False,400000,M_ROR_A100,SF_S2_C03_M01,7954200,7554200,500000,54200,M_ROR
True,False,400000,M_ROR_A100,SF_S2_C03_M02,7926000,7526000,500000,26000,M_ROR
True,False,400000,M_ROR_A100,SF_S2_C03_M03,7966500,7566500,500000,66500,M_ROR
True,False,400000,M_ROR_A100,SF_S2_C04_M01,7924000,7524000,500000,24000,M_ROR
True,False,400000,M_ROR_A100,SF_S2_C04_M02,7914600,7514600,500000,14600,M_ROR
True,False,400000,M_ROR_A100,SF_S2_C04_M03,7981700,7581700,500000,81700,M_ROR
True,False,400000,M_ROR_A100,SF_S2_C05_M01,7903900,7503900,500000,3900,M_ROR
True,False,400000,M_ROR_A100,SF_S2_C05_M02,7971100,7571100,500000,71100,M_ROR
True,False,400000,M_ROR_A100,SF_S2_C05_M03,7978600,7578600,500000,78600,M_ROR
True,False,400000,M_ROR_A100,SF_S2_C06_M01,7967000,7567000,500000,67000,M_ROR
True,False,400000,M_ROR_A100,SF_S2_C06_M02,7900200,7500200,500000,200,M_ROR
True,False,400000,M_ROR_A100,SF_S2_C06_M03,7975400,7575400,500000,75400,M_ROR
True,False,400000,M_ROR_A100,SF_S2_C07_M01,7912300,7512300,500000,12300,M_ROR
True,False,400000,M_ROR_A100,SF_S2_C07_M02,7902100,7502100,500000,2100,M_ROR
True,False,400000,M_ROR_A100,SF_S2_C07_M03,7908100,7508100,500000,8100,M_ROR
True,False,400000,M_ROR_A100,SF_S2_C08_M01,7935800,7535800,500000,35800,M_ROR
True,False,400000,M_ROR_A100,SF_S2_C08_M02,7949600,7549600,500000,49600,M_ROR
True,False,400000,M_ROR_A100,SF_S2_C08_M03,7983500,7583500,500000,83500,M_ROR
True,False,400000,M_ROR_A100,SF_S3_C01_M01,7964600,7564600,500000,64600,M_ROR
True,False,400000,M_ROR_A100,SF_S3_C01_M02,7937800,7537800,500000,37800,M_ROR
True,False,400000,M_ROR_A100,SF_S3_C01_M03,7980900,7580900,500000,80900,M_ROR
True,False,400000,M_ROR_A100,SF_S3_C02_M01,7974800,7574800,500000,74800,M_ROR
True,False,400000,M_ROR_A100,SF_S3_C02_M02,7952300,7552300,500000,52300,M_ROR
True,False,400000,M_ROR_A100,SF_S3_C02_M03,7913900,7513900,500000,13900,M_ROR
True,False,400000,M_ROR_A100,SF_S3_C03_M01,7918400,7518400,500000,18400,M_ROR
True,False,400000,M_ROR_A100,SF_S3_C03_M02,7998600,7598600,500000,98600,M_ROR
True,False,400000,M_ROR_A100,SF_S3_C03_M03,7984000,7584000,500000,84000,M_ROR
True,False,400000,M_ROR_A100,SF_S3_C04_M01,7970600,7570600,500000,70600,M_ROR
True,False,400000,M_ROR_A100,SF_S3_C04_M02,7917200,7517200,500000,17200,M_ROR
True,False,400000,M_ROR_A100,SF_S3_C04_M03,7916600,7516600,500000,16600,M_ROR
True,False,400000,M_ROR_A100,SF_S3_C05_M01,7985300,7585300,500000,85300,M_ROR
True,False,400000,M_ROR_A100,SF_S3_C05_M02,7915900,7515900,500000,15900,M_ROR
True,False,400000,M_ROR_A100,SF_S3_C05_M03,7968300,7568300,500000,68300,M_ROR
True,False,400000,M_ROR_A100,SF_S3_C06_M01,7977400,7577400,500000,77400,M_ROR
True,False,400000,M_ROR_A100,SF_S3_C06_M02,7992200,7592200,500000,92200,M_ROR
True,False,400000,M_ROR_A100,SF_S3_C06_M03,7996500,7596500,500000,96500,M_ROR
True,False,400000,M_ROR_A100,SF_S3_C07_M01,7920400,7520400,500000,20400,M_ROR
True,False,400000,M_ROR_A100,SF_S3_C07_M02,7973700,7573700,500000,73700,M_ROR
True,False,400000,M_ROR_A100,SF_S3_C07_M03,7955700,7555700,500000,55700,M_ROR
True,False,400000,M_ROR_A100,SF_S3_C08_M01,7977700,7577700,500000,77700,M_ROR
True,False,400000,M_ROR_A100,SF_S3_C08_M02,7920700,7520700,500000,20700,M_ROR
True,False,400000,M_ROR_A100,SF_S3_C08_M03,7900300,7500300,500000,300,M_ROR
True,False,400000,M_ROR_A100,SF_S4_C01_M01,7954700,7554700,500000,54700,M_ROR
True,False,400000,M_ROR_A100,SF_S4_C01_M02,7995100,7595100,500000,95100,M_ROR
True,False,400000,M_ROR_A100,SF_S4_C01_M03,7902300,7502300,500000,2300,M_ROR
True,False,400000,M_ROR_A100,SF_S4_C02_M01,7940300,7540300,500000,40300,M_ROR
True,False,400000,M_ROR_A100,SF_S4_C02_M02,7943900,7543900,500000,43900,M_ROR
True,False,400000,M_ROR_A100,SF_S4_C02_M03,7949400,7549400,500000,49400,M_ROR
True,False,400000,M_ROR_A100,SF_S4_C03_M01,7908700,7508700,500000,8700,M_ROR
True,False,400000,M_ROR_A100,SF_S4_C03_M02,7929600,7529600,500000,29600,M_ROR
True,False,400000,M_ROR_A100,SF_S4_C03_M03,7909700,7509700,500000,9700,M_ROR
True,False,400000,M_ROR_A100,SF_S4_C04_M01,7940200,7540200,500000,40200,M_ROR
True,False,400000,M_ROR_A100,SF_S4_C04_M02,7995400,7595400,500000,95400,M_ROR
True,False,400000,M_ROR_A100,SF_S4_C04_M03,7945000,7545000,500000,45000,M_ROR
True,False,400000,M_ROR_A100,SF_S4_C05_M01,7970700,7570700,500000,70700,M_ROR
True,False,400000,M_ROR_A100,SF_S4_C05_M02,7963800,7563800,500000,63800,M_ROR
True,False,400000,M_ROR_A100,SF_S4_C05_M03,7914600,7514600,500000,14600,M_ROR
True,False,400000,M_ROR_A100,SF_S4_C06_M01,7941100,7541100,500000,41100,M_ROR
True,False,400000,M_ROR_A100,SF_S4_C06_M02,7953200,7553200,500000,53200,M_ROR
True,False,400000,M_ROR_A100,SF_S4_C06_M03,7977800,7577800,500000,77800,M_ROR
True,False,400000,M_ROR_A100,SF_S4_C07_M01,7987200,7587200,500000,87200,M_ROR
True,False,400000,M_ROR_A100,SF_S4_C07_M02,7983400,7583400,500000,83400,M_ROR
True,False,400000,M_ROR_A100,SF_S4_C07_M03,7952200,7552200,500000,52200,M_ROR
True,False,400000,M_ROR_A100,SF_S4_C08_M01,7919300,7519300,500000,19300,M_ROR
True,False,400000,M_ROR_A100,SF_S4_C08_M02,7936100,7536100,500000,36100,M_ROR
True,False,400000,M_ROR_A100,SF_S4_C08_M03,7909300,7509300,500000,9300,M_ROR
True,False,1500000,M_ROR_A100,STAT_PLC_C01_M01,7649000,6149000,2000000,149000,M_ROR
True,False,1500000,M_ROR_A100,STAT_PLC_C01_M02,7751800,6251800,2000000,251800,M_ROR
True,False,1500000,M_ROR_A100,STAT_PLC_C01_M03,7709500,6209500,2000000,209500,M_ROR
True,False,1500000,M_ROR_A100,STAT_PLC_C02_M01,7695000,6195000,2000000,195000,M_ROR
True,False,1500000,M_ROR_A100,STAT_PLC_C02_M02,7733400,6233400,2000000,233400,M_ROR
True,False,1500000,M_ROR_A100,STAT_PLC_C02_M03,7715200,6215200,2000000,215200,M_ROR
True,False,1500000,M_ROR_A100,STAT_PLC_C03_M01,7544300,6044300,2000000,44300,M_ROR
True,False,1500000,M_ROR_A100,STAT_PLC_C03_M02,7588700,6088700,2000000,88700,M_ROR
True,False,1500000,M_ROR_A100,STAT_PLC_C03_M03,7531700,6031700,2000000,31700,M_ROR
True,False,1500000,M_ROR_A100,STAT_PLC_C04_M01,7620700,6120700,2000000,120700,M_ROR
True,False,1500000,M_ROR_A100,STAT_PLC_C04_M02,7610000,6110000,2000000,110000,M_ROR
True,False,1500000,M_ROR_A100,STAT_PLC_C04_M03,7708200,6208200,2000000,208200,M_ROR
True,False,1500000,M_ROR_A100,STAT_PLC_C05_M01,7835100,6335100,2000000,335100,M_ROR
True,False,1500000,M_ROR_A100,STAT_PLC_C05_M02,7770000,6270000,2000000,270000,M_ROR
True,False,1500000,M_ROR_A100,STAT_PLC_C05_M03,7704900,6204900,2000000,204900,M_ROR
True,False,1500000,M_ROR_A100,STAT_PLC_C06_M01,7576900,6076900,2000000,76900,M_ROR
True,False,1500000,M_ROR_A100,STAT_PLC_C06_M02,7833500,6333500,2000000,333500,M_ROR
True,False,1500000,M_ROR_A100,STAT_PLC_C06_M03,7838100,6338100,2000000,338100,M_ROR
True,False,1500000,M_ROR_A100,STAT_PLC_C07_M01,7732000,6232000,2000000,232000,M_ROR
True,False,1500000,M_ROR_A100,STAT_PLC_C07_M02,7826900,6326900,2000000,326900,M_ROR
True,False,1500000,M_ROR_A100,STAT_PLC_C07_M03,7887400,6387400,2000000,387400,M_ROR
True,False,1500000,M_ROR_A100,STAT_PLC_C08_M01,7851600,6351600,2000000,351600,M_ROR
True,False,1500000,M_ROR_A100,STAT_PLC_C08_M02,7507000,6007000,2000000,7000,M_ROR
True,False,1500000,M_ROR_A100,STAT_PLC_C08_M03,7799400,6299400,2000000,299400,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C01_M01_A1_C01_M01,8005900,7565900,500000,65900,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C01_M01_A2_C01_M01,7991400,7551400,500000,51400,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C01_M01_A3_C01_M01,7958100,7518100,500000,18100,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C01_M01_A4_C01_M01,8034500,7594500,500000,94500,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C01_M02_A1_C01_M02,8036800,7596800,500000,96800,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C01_M02_A2_C01_M02,7945900,7505900,500000,5900,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C01_M02_A3_C01_M02,8013800,7573800,500000,73800,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C01_M02_A4_C01_M02,7994000,7554000,500000,54000,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C01_M03_A1_C01_M03,7956600,7516600,500000,16600,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C01_M03_A2_C01_M03,7944900,7504900,500000,4900,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C01_M03_A3_C01_M03,8023400,7583400,500000,83400,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C01_M03_A4_C01_M03,7964500,7524500,500000,24500,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C02_M01_A1_C02_M01,7955700,7515700,500000,15700,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C02_M01_A2_C02_M01,8033300,7593300,500000,93300,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C02_M01_A3_C02_M01,7989400,7549400,500000,49400,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C02_M01_A4_C02_M01,7962300,7522300,500000,22300,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C02_M02_A1_C02_M02,8037900,7597900,500000,97900,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C02_M02_A2_C02_M02,8023800,7583800,500000,83800,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C02_M02_A3_C02_M02,8034900,7594900,500000,94900,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C02_M02_A4_C02_M02,7996600,7556600,500000,56600,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C02_M03_A1_C02_M03,7953300,7513300,500000,13300,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C02_M03_A2_C02_M03,8038500,7598500,500000,98500,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C02_M03_A3_C02_M03,8025700,7585700,500000,85700,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C02_M03_A4_C02_M03,7992800,7552800,500000,52800,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C03_M01_A1_C03_M01,8000600,7560600,500000,60600,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C03_M01_A2_C03_M01,7958900,7518900,500000,18900,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C03_M01_A3_C03_M01,7953700,7513700,500000,13700,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C03_M01_A4_C03_M01,7994700,7554700,500000,54700,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C03_M02_A1_C03_M02,8015600,7575600,500000,75600,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C03_M02_A2_C03_M02,7994200,7554200,500000,54200,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C03_M02_A3_C03_M02,7958100,7518100,500000,18100,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C03_M02_A4_C03_M02,7951300,7511300,500000,11300,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C03_M03_A1_C03_M03,8027900,7587900,500000,87900,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C03_M03_A2_C03_M03,7985300,7545300,500000,45300,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C03_M03_A3_C03_M03,7943900,7503900,500000,3900,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C03_M03_A4_C03_M03,8023800,7583800,500000,83800,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C04_M01_A1_C04_M01,7943400,7503400,500000,3400,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C04_M01_A2_C04_M01,7967600,7527600,500000,27600,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C04_M01_A3_C04_M01,8015500,7575500,500000,75500,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C04_M01_A4_C04_M01,7984700,7544700,500000,44700,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C04_M02_A1_C04_M02,7972400,7532400,500000,32400,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C04_M02_A2_C04_M02,8024300,7584300,500000,84300,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C04_M02_A3_C04_M02,7954200,7514200,500000,14200,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C04_M02_A4_C04_M02,8014300,7574300,500000,74300,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C04_M03_A1_C04_M03,8036000,7596000,500000,96000,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C04_M03_A2_C04_M03,7953000,7513000,500000,13000,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C04_M03_A3_C04_M03,7949900,7509900,500000,9900,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C04_M03_A4_C04_M03,8012300,7572300,500000,72300,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C05_M01_A1_C05_M01,8007900,7567900,500000,67900,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C05_M01_A2_C05_M01,8021300,7581300,500000,81300,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C05_M01_A3_C05_M01,7971700,7531700,500000,31700,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C05_M01_A4_C05_M01,8027600,7587600,500000,87600,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C05_M02_A1_C05_M02,7955400,7515400,500000,15400,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C05_M02_A2_C05_M02,8013800,7573800,500000,73800,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C05_M02_A3_C05_M02,8028600,7588600,500000,88600,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C05_M02_A4_C05_M02,7983400,7543400,500000,43400,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C05_M03_A1_C05_M03,7971800,7531800,500000,31800,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C05_M03_A2_C05_M03,8036100,7596100,500000,96100,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C05_M03_A3_C05_M03,8007700,7567700,500000,67700,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C05_M03_A4_C05_M03,8005300,7565300,500000,65300,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C06_M01_A1_C06_M01,7941100,7501100,500000,1100,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C06_M01_A2_C06_M01,7958500,7518500,500000,18500,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C06_M01_A3_C06_M01,8039400,7599400,500000,99400,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C06_M01_A4_C06_M01,7988900,7548900,500000,48900,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C06_M02_A1_C06_M02,7999400,7559400,500000,59400,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C06_M02_A2_C06_M02,7999500,7559500,500000,59500,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C06_M02_A3_C06_M02,8038500,7598500,500000,98500,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C06_M02_A4_C06_M02,8037900,7597900,500000,97900,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C06_M03_A1_C06_M03,7948500,7508500,500000,8500,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C06_M03_A2_C06_M03,7978600,7538600,500000,38600,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C06_M03_A3_C06_M03,8036400,7596400,500000,96400,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C06_M03_A4_C06_M03,8022500,7582500,500000,82500,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C07_M01_A1_C07_M01,8008700,7568700,500000,68700,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C07_M01_A2_C07_M01,8037500,7597500,500000,97500,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C07_M01_A3_C07_M01,8024300,7584300,500000,84300,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C07_M01_A4_C07_M01,7969500,7529500,500000,29500,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C07_M02_A1_C07_M02,7957500,7517500,500000,17500,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C07_M02_A2_C07_M02,8038200,7598200,500000,98200,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C07_M02_A3_C07_M02,7970900,7530900,500000,30900,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C07_M02_A4_C07_M02,7979900,7539900,500000,39900,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C07_M03_A1_C07_M03,8016100,7576100,500000,76100,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C07_M03_A2_C07_M03,7998100,7558100,500000,58100,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C07_M03_A3_C07_M03,7940100,7500100,500000,100,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C07_M03_A4_C07_M03,7980200,7540200,500000,40200,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C08_M01_A1_C08_M01,7997900,7557900,500000,57900,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C08_M01_A2_C08_M01,7964800,7524800,500000,24800,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C08_M01_A3_C08_M01,8032200,7592200,500000,92200,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C08_M01_A4_C08_M01,7977200,7537200,500000,37200,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C08_M02_A1_C08_M02,8031100,7591100,500000,91100,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C08_M02_A2_C08_M02,7955300,7515300,500000,15300,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C08_M02_A3_C08_M02,8010400,7570400,500000,70400,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C08_M02_A4_C08_M02,7993500,7553500,500000,53500,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C08_M03_A1_C08_M03,7970000,7530000,500000,30000,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C08_M03_A2_C08_M03,7943000,7503000,500000,3000,M_ROR
True,False,440000,M_ROR_A110,CMD_PLC_C08_M03_A3_C08_M03,7973000,7533000,500000,33000,M_ROR
True,True,440000,M_ROR_A110,CMD_PLC_C08_M03_A4_C08_M03,8024700,7584700,500000,84700,M_ROR
True,False,3300000,M_ROR_A110,COORD_CC_C01_PLC_C01_M01,7390800,4090800,4000000,90800,M_ROR
True,False,3300000,M_ROR_A110,COORD_CC_C01_PLC_C01_M02,7342700,4042700,4000000,42700,M_ROR
True,False,3300000,M_ROR_A110,COORD_CC_C01_PLC_C01_M03,7556900,4256900,4000000,256900,M_ROR
True,False,3300000,M_ROR_A110,COORD_CC_C02_PLC_C02_M01,7617700,4317700,4000000,317700,M_ROR
True,False,3300000,M_ROR_A110,COORD_CC_C02_PLC_C02_M02,7612600,4312600,4000000,312600,M_ROR
True,False,3300000,M_ROR_A110,COORD_CC_C02_PLC_C02_M03,7753100,4453100,4000000,453100,M_ROR
True,False,3300000,M_ROR_A110,COORD_CC_C03_PLC_C03_M01,7951800,4651800,4000000,651800,M_ROR
True,False,3300000,M_ROR_A110,COORD_CC_C03_PLC_C03_M02,7515800,4215800,4000000,215800,M_ROR
True,False,3300000,M_ROR_A110,COORD_CC_C03_PLC_C03_M03,7965200,4665200,4000000,665200,M_ROR
True,False,3300000,M_ROR_A110,COORD_CC_C04_PLC_C04_M01,7394500,4094500,4000000,94500,M_ROR
True,False,3300000,M_ROR_A110,COORD_CC_C04_PLC_C04_M02,7522400,4222400,4000000,222400,M_ROR
True,False,3300000,M_ROR_A110,COORD_CC_C04_PLC_C04_M03,7439700,4139700,4000000,139700,M_ROR
True,True,3300000,M_ROR_A110,COORD_CC_C05_PLC_C05_M01,8060300,4760300,4000000,760300,M_ROR
True,True,3300000,M_ROR_A110,COORD_CC_C05_PLC_C05_M02,8060800,4760800,4000000,760800,M_ROR
True,False,3300000,M_ROR_A110,COORD_CC_C05_PLC_C05_M03,7722900,4422900,4000000,422900,M_ROR
True,True,3300000,M_ROR_A110,COORD_CC_C06_PLC_C06_M01,8083800,4783800,4000000,783800,M_ROR
