alpha,alpha_den,alpha_num,capped_at_period,deadline_changed,derived_deadline_ns,derived_scenario,flow_id,flow_kind,original_deadline_ns,period_ns,release_ns,source_scenario
5/4,4,5,True,True,500000,M_RING_A125,SF_S2_C08_M03,SensorFast,400000,500000,83500,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S3_C01_M01,SensorFast,400000,500000,64600,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S3_C01_M02,SensorFast,400000,500000,37800,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S3_C01_M03,SensorFast,400000,500000,80900,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S3_C02_M01,SensorFast,400000,500000,74800,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S3_C02_M02,SensorFast,400000,500000,52300,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S3_C02_M03,SensorFast,400000,500000,13900,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S3_C03_M01,SensorFast,400000,500000,18400,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S3_C03_M02,SensorFast,400000,500000,98600,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S3_C03_M03,SensorFast,400000,500000,84000,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S3_C04_M01,SensorFast,400000,500000,70600,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S3_C04_M02,SensorFast,400000,500000,17200,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S3_C04_M03,SensorFast,400000,500000,16600,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S3_C05_M01,SensorFast,400000,500000,85300,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S3_C05_M02,SensorFast,400000,500000,15900,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S3_C05_M03,SensorFast,400000,500000,68300,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S3_C06_M01,SensorFast,400000,500000,77400,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S3_C06_M02,SensorFast,400000,500000,92200,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S3_C06_M03,SensorFast,400000,500000,96500,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S3_C07_M01,SensorFast,400000,500000,20400,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S3_C07_M02,SensorFast,400000,500000,73700,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S3_C07_M03,SensorFast,400000,500000,55700,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S3_C08_M01,SensorFast,400000,500000,77700,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S3_C08_M02,SensorFast,400000,500000,20700,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S3_C08_M03,SensorFast,400000,500000,300,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S4_C01_M01,SensorFast,400000,500000,54700,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S4_C01_M02,SensorFast,400000,500000,95100,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S4_C01_M03,SensorFast,400000,500000,2300,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S4_C02_M01,SensorFast,400000,500000,40300,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S4_C02_M02,SensorFast,400000,500000,43900,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S4_C02_M03,SensorFast,400000,500000,49400,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S4_C03_M01,SensorFast,400000,500000,8700,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S4_C03_M02,SensorFast,400000,500000,29600,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S4_C03_M03,SensorFast,400000,500000,9700,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S4_C04_M01,SensorFast,400000,500000,40200,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S4_C04_M02,SensorFast,400000,500000,95400,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S4_C04_M03,SensorFast,400000,500000,45000,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S4_C05_M01,SensorFast,400000,500000,70700,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S4_C05_M02,SensorFast,400000,500000,63800,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S4_C05_M03,SensorFast,400000,500000,14600,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S4_C06_M01,SensorFast,400000,500000,41100,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S4_C06_M02,SensorFast,400000,500000,53200,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S4_C06_M03,SensorFast,400000,500000,77800,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S4_C07_M01,SensorFast,400000,500000,87200,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S4_C07_M02,SensorFast,400000,500000,83400,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S4_C07_M03,SensorFast,400000,500000,52200,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S4_C08_M01,SensorFast,400000,500000,19300,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S4_C08_M02,SensorFast,400000,500000,36100,M_RING
5/4,4,5,True,True,500000,M_RING_A125,SF_S4_C08_M03,SensorFast,400000,500000,9300,M_RING
5/4,4,5,False,True,1875000,M_RING_A125,STAT_PLC_C01_M01,MachineStatus,1500000,2000000,149000,M_RING
5/4,4,5,False,True,1875000,M_RING_A125,STAT_PLC_C01_M02,MachineStatus,1500000,2000000,251800,M_RING
5/4,4,5,False,True,1875000,M_RING_A125,STAT_PLC_C01_M03,MachineStatus,1500000,2000000,209500,M_RING
5/4,4,5,False,True,1875000,M_RING_A125,STAT_PLC_C02_M01,MachineStatus,1500000,2000000,195000,M_RING
5/4,4,5,False,True,1875000,M_RING_A125,STAT_PLC_C02_M02,MachineStatus,1500000,2000000,233400,M_RING
5/4,4,5,False,True,1875000,M_RING_A125,STAT_PLC_C02_M03,MachineStatus,1500000,2000000,215200,M_RING
5/4,4,5,False,True,1875000,M_RING_A125,STAT_PLC_C03_M01,MachineStatus,1500000,2000000,44300,M_RING
5/4,4,5,False,True,1875000,M_RING_A125,STAT_PLC_C03_M02,MachineStatus,1500000,2000000,88700,M_RING
5/4,4,5,False,True,1875000,M_RING_A125,STAT_PLC_C03_M03,MachineStatus,1500000,2000000,31700,M_RING
5/4,4,5,False,True,1875000,M_RING_A125,STAT_PLC_C04_M01,MachineStatus,1500000,2000000,120700,M_RING
5/4,4,5,False,True,1875000,M_RING_A125,STAT_PLC_C04_M02,MachineStatus,1500000,2000000,110000,M_RING
5/4,4,5,False,True,1875000,M_RING_A125,STAT_PLC_C04_M03,MachineStatus,1500000,2000000,208200,M_RING
5/4,4,5,False,True,1875000,M_RING_A125,STAT_PLC_C05_M01,MachineStatus,1500000,2000000,335100,M_RING
5/4,4,5,False,True,1875000,M_RING_A125,STAT_PLC_C05_M02,MachineStatus,1500000,2000000,270000,M_RING
5/4,4,5,False,True,1875000,M_RING_A125,STAT_PLC_C05_M03,MachineStatus,1500000,2000000,204900,M_RING
5/4,4,5,False,True,1875000,M_RING_A125,STAT_PLC_C06_M01,MachineStatus,1500000,2000000,76900,M_RING
5/4,4,5,False,True,1875000,M_RING_A125,STAT_PLC_C06_M02,MachineStatus,1500000,2000000,333500,M_RING
5/4,4,5,False,True,1875000,M_RING_A125,STAT_PLC_C06_M03,MachineStatus,1500000,2000000,338100,M_RING
5/4,4,5,False,True,1875000,M_RING_A125,STAT_PLC_C07_M01,MachineStatus,1500000,2000000,232000,M_RING
5/4,4,5,False,True,1875000,M_RING_A125,STAT_PLC_C07_M02,MachineStatus,1500000,2000000,326900,M_RING
5/4,4,5,False,True,1875000,M_RING_A125,STAT_PLC_C07_M03,MachineStatus,1500000,2000000,387400,M_RING
5/4,4,5,False,True,1875000,M_RING_A125,STAT_PLC_C08_M01,MachineStatus,1500000,2000000,351600,M_RING
5/4,4,5,False,True,1875000,M_RING_A125,STAT_PLC_C08_M02,MachineStatus,1500000,2000000,7000,M_RING
5/4,4,5,False,True,1875000,M_RING_A125,STAT_PLC_C08_M03,MachineStatus,1500000,2000000,299400,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C01_M01_A1_C01_M01,ControlCommand,400000,500000,65900,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C01_M01_A2_C01_M01,ControlCommand,400000,500000,51400,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C01_M01_A3_C01_M01,ControlCommand,400000,500000,18100,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C01_M01_A4_C01_M01,ControlCommand,400000,500000,94500,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C01_M02_A1_C01_M02,ControlCommand,400000,500000,96800,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C01_M02_A2_C01_M02,ControlCommand,400000,500000,5900,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C01_M02_A3_C01_M02,ControlCommand,400000,500000,73800,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C01_M02_A4_C01_M02,ControlCommand,400000,500000,54000,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C01_M03_A1_C01_M03,ControlCommand,400000,500000,16600,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C01_M03_A2_C01_M03,ControlCommand,400000,500000,4900,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C01_M03_A3_C01_M03,ControlCommand,400000,500000,83400,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C01_M03_A4_C01_M03,ControlCommand,400000,500000,24500,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C02_M01_A1_C02_M01,ControlCommand,400000,500000,15700,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C02_M01_A2_C02_M01,ControlCommand,400000,500000,93300,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C02_M01_A3_C02_M01,ControlCommand,400000,500000,49400,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C02_M01_A4_C02_M01,ControlCommand,400000,500000,22300,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C02_M02_A1_C02_M02,ControlCommand,400000,500000,97900,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C02_M02_A2_C02_M02,ControlCommand,400000,500000,83800,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C02_M02_A3_C02_M02,ControlCommand,400000,500000,94900,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C02_M02_A4_C02_M02,ControlCommand,400000,500000,56600,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C02_M03_A1_C02_M03,ControlCommand,400000,500000,13300,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C02_M03_A2_C02_M03,ControlCommand,400000,500000,98500,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C02_M03_A3_C02_M03,ControlCommand,400000,500000,85700,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C02_M03_A4_C02_M03,ControlCommand,400000,500000,52800,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C03_M01_A1_C03_M01,ControlCommand,400000,500000,60600,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C03_M01_A2_C03_M01,ControlCommand,400000,500000,18900,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C03_M01_A3_C03_M01,ControlCommand,400000,500000,13700,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C03_M01_A4_C03_M01,ControlCommand,400000,500000,54700,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C03_M02_A1_C03_M02,ControlCommand,400000,500000,75600,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C03_M02_A2_C03_M02,ControlCommand,400000,500000,54200,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C03_M02_A3_C03_M02,ControlCommand,400000,500000,18100,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C03_M02_A4_C03_M02,ControlCommand,400000,500000,11300,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C03_M03_A1_C03_M03,ControlCommand,400000,500000,87900,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C03_M03_A2_C03_M03,ControlCommand,400000,500000,45300,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C03_M03_A3_C03_M03,ControlCommand,400000,500000,3900,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C03_M03_A4_C03_M03,ControlCommand,400000,500000,83800,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C04_M01_A1_C04_M01,ControlCommand,400000,500000,3400,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C04_M01_A2_C04_M01,ControlCommand,400000,500000,27600,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C04_M01_A3_C04_M01,ControlCommand,400000,500000,75500,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C04_M01_A4_C04_M01,ControlCommand,400000,500000,44700,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C04_M02_A1_C04_M02,ControlCommand,400000,500000,32400,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C04_M02_A2_C04_M02,ControlCommand,400000,500000,84300,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C04_M02_A3_C04_M02,ControlCommand,400000,500000,14200,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C04_M02_A4_C04_M02,ControlCommand,400000,500000,74300,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C04_M03_A1_C04_M03,ControlCommand,400000,500000,96000,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C04_M03_A2_C04_M03,ControlCommand,400000,500000,13000,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C04_M03_A3_C04_M03,ControlCommand,400000,500000,9900,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C04_M03_A4_C04_M03,ControlCommand,400000,500000,72300,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C05_M01_A1_C05_M01,ControlCommand,400000,500000,67900,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C05_M01_A2_C05_M01,ControlCommand,400000,500000,81300,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C05_M01_A3_C05_M01,ControlCommand,400000,500000,31700,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C05_M01_A4_C05_M01,ControlCommand,400000,500000,87600,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C05_M02_A1_C05_M02,ControlCommand,400000,500000,15400,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C05_M02_A2_C05_M02,ControlCommand,400000,500000,73800,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C05_M02_A3_C05_M02,ControlCommand,400000,500000,88600,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C05_M02_A4_C05_M02,ControlCommand,400000,500000,43400,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C05_M03_A1_C05_M03,ControlCommand,400000,500000,31800,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C05_M03_A2_C05_M03,ControlCommand,400000,500000,96100,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C05_M03_A3_C05_M03,ControlCommand,400000,500000,67700,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C05_M03_A4_C05_M03,ControlCommand,400000,500000,65300,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C06_M01_A1_C06_M01,ControlCommand,400000,500000,1100,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C06_M01_A2_C06_M01,ControlCommand,400000,500000,18500,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C06_M01_A3_C06_M01,ControlCommand,400000,500000,99400,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C06_M01_A4_C06_M01,ControlCommand,400000,500000,48900,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C06_M02_A1_C06_M02,ControlCommand,400000,500000,59400,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C06_M02_A2_C06_M02,ControlCommand,400000,500000,59500,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C06_M02_A3_C06_M02,ControlCommand,400000,500000,98500,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C06_M02_A4_C06_M02,ControlCommand,400000,500000,97900,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C06_M03_A1_C06_M03,ControlCommand,400000,500000,8500,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C06_M03_A2_C06_M03,ControlCommand,400000,500000,38600,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C06_M03_A3_C06_M03,ControlCommand,400000,500000,96400,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C06_M03_A4_C06_M03,ControlCommand,400000,500000,82500,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C07_M01_A1_C07_M01,ControlCommand,400000,500000,68700,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C07_M01_A2_C07_M01,ControlCommand,400000,500000,97500,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C07_M01_A3_C07_M01,ControlCommand,400000,500000,84300,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C07_M01_A4_C07_M01,ControlCommand,400000,500000,29500,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C07_M02_A1_C07_M02,ControlCommand,400000,500000,17500,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C07_M02_A2_C07_M02,ControlCommand,400000,500000,98200,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C07_M02_A3_C07_M02,ControlCommand,400000,500000,30900,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C07_M02_A4_C07_M02,ControlCommand,400000,500000,39900,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C07_M03_A1_C07_M03,ControlCommand,400000,500000,76100,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C07_M03_A2_C07_M03,ControlCommand,400000,500000,58100,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C07_M03_A3_C07_M03,ControlCommand,400000,500000,100,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C07_M03_A4_C07_M03,ControlCommand,400000,500000,40200,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C08_M01_A1_C08_M01,ControlCommand,400000,500000,57900,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C08_M01_A2_C08_M01,ControlCommand,400000,500000,24800,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C08_M01_A3_C08_M01,ControlCommand,400000,500000,92200,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C08_M01_A4_C08_M01,ControlCommand,400000,500000,37200,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C08_M02_A1_C08_M02,ControlCommand,400000,500000,91100,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C08_M02_A2_C08_M02,ControlCommand,400000,500000,15300,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C08_M02_A3_C08_M02,ControlCommand,400000,500000,70400,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C08_M02_A4_C08_M02,ControlCommand,400000,500000,53500,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C08_M03_A1_C08_M03,ControlCommand,400000,500000,30000,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C08_M03_A2_C08_M03,ControlCommand,400000,500000,3000,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C08_M03_A3_C08_M03,ControlCommand,400000,500000,33000,M_RING
4/3,3,4,True,True,500000,M_RING_A133,CMD_PLC_C08_M03_A4_C08_M03,ControlCommand,400000,500000,84700,M_RING
4/3,3,4,True,True,4000000,M_RING_A133,COORD_CC_C01_PLC_C01_M01,MachineCoordination,3000000,4000000,90800,M_RING
4/3,3,4,True,True,4000000,M_RING_A133,COORD_CC_C01_PLC_C01_M02,MachineCoordination,3000000,4000000,42700,M_RING
4/3,3,4,True,True,4000000,M_RING_A133,COORD_CC_C01_PLC_C01_M03,MachineCoordination,3000000,4000000,256900,M_RING
4/3,3,4,True,True,4000000,M_RING_A133,COORD_CC_C02_PLC_C02_M01,MachineCoordination,3000000,4000000,317700,M_RING
4/3,3,4,True,True,4000000,M_RING_A133,COORD_CC_C02_PLC_C02_M02,MachineCoordination,3000000,4000000,312600,M_RING
4/3,3,4,True,True,4000000,M_RING_A133,COORD_CC_C02_PLC_C02_M03,MachineCoordination,3000000,4000000,453100,M_RING
4/3,3,4,True,True,4000000,M_RING_A133,COORD_CC_C03_PLC_C03_M01,MachineCoordination,3000000,4000000,651800,M_RING
4/3,3,4,True,True,4000000,M_RING_A133,COORD_CC_C03_PLC_C03_M02,MachineCoordination,3000000,4000000,215800,M_RING
4/3,3,4,True,True,4000000,M_RING_A133,COORD_CC_C03_PLC_C03_M03,MachineCoordination,3000000,4000000,665200,M_RING
4/3,3,4,True,True,4000000,M_RING_A133,COORD_CC_C04_PLC_C04_M01,MachineCoordination,3000000,4000000,94500,M_RING
4/3,3,4,True,True,4000000,M_RING_A133,COORD_CC_C04_PLC_C04_M02,MachineCoordination,3000000,4000000,222400,M_RING
4/3,3,4,True,True,4000000,M_RING_A133,COORD_CC_C04_PLC_C04_M03,MachineCoordination,3000000,4000000,139700,M_RING
4/3,3,4,True,True,4000000,M_RING_A133,COORD_CC_C05_PLC_C05_M01,MachineCoordination,3000000,4000000,760300,M_RING
4/3,3,4,True,True,4000000,M_RING_A133,COORD_CC_C05_PLC_C05_M02,MachineCoordination,3000000,4000000,760800,M_RING
4/3,3,4,True,True,4000000,M_RING_A133,COORD_CC_C05_PLC_C05_M03,MachineCoordination,3000000,4000000,422900,M_RING
4/3,3,4,True,True,4000000,M_RING_A133,COORD_CC_C06_PLC_C06_M01,MachineCoordination,3000000,4000000,783800,M_RING
4/3,3,4,True,True,4000000,M_RING_A133,COORD_CC_C06_PLC_C06_M02,MachineCoordination,3000000,4000000,100600,M_RING
4/3,3,4,True,True,4000000,M_RING_A133,COORD_CC_C06_PLC_C06_M03,MachineCoordination,3000000,4000000,739500,M_RING
4/3,3,4,True,True,4000000,M_RING_A133,COORD_CC_C07_PLC_C07_M01,MachineCoordination,3000000,4000000,45500,M_RING
4/3,3,4,True,True,4000000,M_RING_A133,COORD_CC_C07_PLC_C07_M02,MachineCoordination,3000000,4000000,248000,M_RING
4/3,3,4,True,True,4000000,M_RING_A133,COORD_CC_C07_PLC_C07_M03,MachineCoordination,3000000,4000000,395900,M_RING
4/3,3,4,True,True,4000000,M_RING_A133,COORD_CC_C08_PLC_C08_M01,MachineCoordination,3000000,4000000,252200,M_RING
4/3,3,4,True,True,4000000,M_RING_A133,COORD_CC_C08_PLC_C08_M02,MachineCoordination,3000000,4000000,572500,M_RING
4/3,3,4,True,True,4000000,M_RING_A133,COORD_CC_C08_PLC_C08_M03,MachineCoordination,3000000,4000000,86500,M_RING
4/3,3,4,True,True,8000000,M_RING_A133,IC_NEXT_CC_C01,InterCellNext,6000000,8000000,471500,M_RING
4/3,3,4,True,True,8000000,M_RING_A133,IC_NEXT_CC_C02,InterCellNext,6000000,8000000,330100,M_RING
4/3,3,4,True,True,8000000,M_RING_A133,IC_NEXT_CC_C03,InterCellNext,6000000,8000000,1062500,M_RING
4/3,3,4,True,True,8000000,M_RING_A133,IC_NEXT_CC_C04,InterCellNext,6000000,8000000,1306500,M_RING
4/3,3,4,True,True,8000000,M_RING_A133,IC_NEXT_CC_C05,InterCellNext,6000000,8000000,353600,M_RING
4/3,3,4,True,True,8000000,M_RING_A133,IC_NEXT_CC_C06,InterCellNext,6000000,8000000,127300,M_RING
4/3,3,4,True,True,8000000,M_RING_A133,IC_NEXT_CC_C07,InterCellNext,6000000,8000000,1083000,M_RING
4/3,3,4,True,True,8000000,M_RING_A133,IC_NEXT_CC_C08,InterCellNext,6000000,8000000,1499000,M_RING
4/3,3,4,True,True,8000000,M_RING_A133,IC_PREV_CC_C01,InterCellPrevious,6000000,8000000,1185700,M_RING
4/3,3,4,True,True,8000000,M_RING_A133,IC_PREV_CC_C02,InterCellPrevious,6000000,8000000,1584400,M_RING
4/3,3,4,True,True,8000000,M_RING_A133,IC_PREV_CC_C03,InterCellPrevious,6000000,8000000,648300,M_RING
4/3,3,4,True,True,8000000,M_RING_A133,IC_PREV_CC_C04,InterCellPrevious,6000000,8000000,234300,M_RING
4/3,3,4,True,True,8000000,M_RING_A133,IC_PREV_CC_C05,InterCellPrevious,6000000,8000000,917500,M_RING
4/3,3,4,True,True,8000000,M_RING_A133,IC_PREV_CC_C06,InterCellPrevious,6000000,8000000,316200,M_RING
4/3,3,4,True,True,8000000,M_RING_A133,IC_PREV_CC_C07,InterCellPrevious,6000000,8000000,227300,M_RING
4/3,3,4,True,True,8000000,M_RING_A133,IC_PREV_CC_C08,InterCellPrevious,6000000,8000000,20700,M_RING
4/3,3,4,True,True,2000000,M_RING_A133,SC_S1_C01_M01,SensorCyclic,1500000,2000000,40600,M_RING
4/3,3,4,True,True,2000000,M_RING_A133,SC_S1_C01_M02,SensorCyclic,1500000,2000000,225500,M_RING
4/3,3,4,True,True,2000000,M_RING_A133,SC_S1_C01_M03,SensorCyclic,1500000,2000000,29200,M_RING
4/3,3,4,True,True,2000000,M_RING_A133,SC_S1_C02_M01,SensorCyclic,1500000,2000000,326700,M_RING
4/3,3,4,True,True,2000000,M_RING_A133,SC_S1_C02_M02,SensorCyclic,1500000,2000000,397300,M_RING
4/3,3,4,True,True,2000000,M_RING_A133,SC_S1_C02_M03,SensorCyclic,1500000,2000000,345100,M_RING
4/3,3,4,True,True,2000000,M_RING_A133,SC_S1_C03_M01,SensorCyclic,1500000,2000000,347300,M_RING
4/3,3,4,True,True,2000000,M_RING_A133,SC_S1_C03_M02,SensorCyclic,1500000,2000000,90500,M_RING
4/3,3,4,True,True,2000000,M_RING_A133,SC_S1_C03_M03,SensorCyclic,1500000,2000000,186100,M_RING
4/3,3,4,True,True,2000000,M_RING_A133,SC_S1_C04_M01,SensorCyclic,1500000,2000000,295900,M_RING
4/3,3,4,True,True,2000000,M_RING_A133,SC_S1_C04_M02,SensorCyclic,1500000,2000000,57300,M_RING
